case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,customer,seed,policy,domestic_capacity,active_customers
16:0,16,2,0,0,0.0,11.0,7.0,13.0,,13.0,8.0,14.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6776980831498018,True,0.5790911969660624,8.0,14.0,remedy_supported,8.0,,44.0,44.0,2,5,degree,2,3
18:0,18,4,0,0,0.0,9.0,8.0,11.0,,11.0,,12.0,closed_unresolved,successful,12.0,e,1.0,d,resolved,0.7882941976609654,True,0.4,8.0,12.0,no_remedy,,12.0,12.0,12.0,0,5,degree,2,3
19:0,19,0,0,0,0.0,0.0,8.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.3864383491232656,True,0.525767725669638,8.0,2.0,no_remedy,,,44.0,44.0,0,5,degree,2,3
21:0,21,4,0,0,0.0,,9.0,,,,10.0,,successful,unused,10.0,d,1.0,d,resolved,0.5894477903871187,True,0.4,10.0,,remedy_supported,10.0,10.0,10.0,10.0,0,5,degree,2,3
24:0,24,5,0,0,0.0,10.0,9.0,12.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5306727708572114,True,0.4537663788066825,9.0,12.0,no_remedy,,,44.0,44.0,2,5,degree,2,3
25:0,25,0,0,0,0.0,,10.0,,,,11.0,,successful,unused,11.0,d,1.0,d,resolved,0.44480073301620804,True,0.525767725669638,11.0,,remedy_supported,11.0,11.0,11.0,11.0,0,5,degree,2,3
26:0,26,5,0,0,0.0,9.0,10.0,11.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.350833838674629,True,0.4537663788066825,10.0,11.0,no_remedy,,,44.0,44.0,2,5,degree,2,3
27:0,27,5,0,0,0.0,6.0,11.0,8.0,,8.0,,9.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6681372000593668,True,0.4537663788066825,11.0,9.0,no_remedy,,,44.0,44.0,2,5,degree,2,3
31:0,31,5,0,0,0.0,6.0,11.0,8.0,,8.0,12.0,9.0,successful,closed_unresolved,12.0,d,1.0,d,resolved,0.7164428806505749,True,0.4537663788066825,12.0,9.0,remedy_supported,12.0,12.0,12.0,12.0,2,5,degree,2,3
32:0,32,1,0,0,0.0,,12.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6430116179493464,True,0.5562406634519823,12.0,,no_remedy,,,44.0,44.0,1,5,degree,2,3
33:0,33,0,0,0,0.0,0.0,12.0,2.0,,,13.0,,successful,closed_unresolved,13.0,d,1.0,d+e,resolved,0.4821857400362687,True,0.525767725669638,13.0,2.0,remedy_supported,13.0,13.0,13.0,13.0,0,5,degree,2,3
34:0,34,3,0,0,0.0,11.0,13.0,13.0,,13.0,14.0,14.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7675305416698699,True,0.4851340351056348,14.0,14.0,remedy_supported,14.0,,44.0,44.0,1,5,degree,2,3
35:0,35,5,0,0,0.0,0.0,13.0,2.0,,2.0,14.0,3.0,successful,closed_unresolved,14.0,d,1.0,d+e,resolved,0.6662579183625661,True,0.4537663788066825,14.0,3.0,remedy_supported,14.0,14.0,14.0,14.0,2,5,degree,2,3
36:0,36,0,0,0,0.0,12.0,14.0,14.0,,14.0,,15.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.43411807107420675,True,0.525767725669638,14.0,15.0,no_remedy,,,44.0,44.0,0,5,degree,2,3
38:0,38,2,0,0,0.0,,14.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6257780034516635,True,0.5790911969660624,14.0,,no_remedy,,,44.0,44.0,2,5,degree,2,3
39:0,39,4,0,0,3.0,0.0,36.0,2.0,,,37.0,,successful,closed_unresolved,37.0,d,1.0,e,resolved,0.8477216040337494,True,0.4,37.0,2.0,remedy_supported,37.0,37.0,37.0,37.0,0,5,degree,2,3
43:0,43,1,0,0,0.0,5.0,15.0,7.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4050784417401733,True,0.5562406634519823,15.0,7.0,no_remedy,,,44.0,44.0,1,5,degree,2,3
44:0,44,5,0,0,0.0,5.0,15.0,7.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5306130128030795,True,0.4537663788066825,15.0,7.0,no_remedy,,,44.0,44.0,2,5,degree,2,3
45:0,45,1,0,0,0.0,17.0,16.0,19.0,,19.0,,20.0,closed_unresolved,successful,20.0,e,1.0,d,resolved,0.6588212180977153,True,0.5562406634519823,16.0,20.0,no_remedy,,20.0,20.0,20.0,1,5,degree,2,3
47:0,47,2,0,0,0.0,0.0,,2.0,,2.0,,3.0,cancelled_by_resolution,successful,3.0,e,1.0,d+e,resolved,0.4157035594293523,True,0.5790911969660624,3.0,3.0,,,3.0,3.0,3.0,2,5,degree,2,3
49:0,49,2,0,0,0.0,,16.0,,,,17.0,,successful,unused,17.0,d,1.0,d,resolved,0.8704041322861245,True,0.5790911969660624,17.0,,remedy_supported,17.0,17.0,17.0,17.0,2,5,degree,2,3
50:0,50,3,0,0,0.0,,17.0,,,,18.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.65723427641037,True,0.4851340351056348,18.0,,remedy_supported,18.0,,44.0,44.0,1,5,degree,2,3
51:0,51,0,0,0,0.0,7.0,,9.0,,9.0,,10.0,cancelled_by_resolution,successful,10.0,e,1.0,d,resolved,0.7409482685284021,True,0.525767725669638,10.0,10.0,,,10.0,10.0,10.0,0,5,degree,2,3
52:0,52,3,0,0,0.0,,17.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7716056647716916,True,0.4851340351056348,17.0,,no_remedy,,,44.0,44.0,1,5,degree,2,3
53:0,53,1,0,0,0.0,10.0,18.0,12.0,,12.0,19.0,13.0,successful,closed_unresolved,19.0,d,1.0,d,resolved,0.6139536727775063,True,0.5562406634519823,19.0,13.0,remedy_supported,19.0,19.0,19.0,19.0,1,5,degree,2,3
54:0,54,5,0,0,0.0,,18.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6702299107818999,True,0.4537663788066825,18.0,,no_remedy,,,44.0,44.0,2,5,degree,2,3
58:0,58,4,0,0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.36328691907288446,True,0.4,,3.0,,,3.0,3.0,3.0,0,5,degree,2,3
59:0,59,3,0,0,0.0,9.0,19.0,11.0,,11.0,,12.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5092412202528882,True,0.4851340351056348,19.0,12.0,no_remedy,,,44.0,44.0,1,5,degree,2,3
60:0,60,4,0,0,0.0,11.0,19.0,13.0,,13.0,,14.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.47639563837230403,True,0.4,19.0,14.0,no_remedy,,,44.0,44.0,0,5,degree,2,3
61:0,61,5,0,0,3.0,0.0,36.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.409507322708686,True,0.4537663788066825,36.0,2.0,no_remedy,,,44.0,44.0,2,5,degree,2,3
62:0,62,5,0,0,0.0,12.0,20.0,14.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.23126094110067888,True,0.4537663788066825,20.0,14.0,no_remedy,,,44.0,44.0,2,5,degree,2,3
63:0,63,5,0,0,0.0,6.0,20.0,8.0,,,21.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5513124687737446,True,0.4537663788066825,21.0,8.0,remedy_supported,21.0,,44.0,44.0,2,5,degree,2,3
64:0,64,4,0,0,0.0,7.0,21.0,9.0,,,22.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8804798189698897,True,0.4,22.0,9.0,remedy_supported,22.0,,44.0,44.0,0,5,degree,2,3
65:0,65,2,0,0,0.0,13.0,,15.0,,15.0,,16.0,cancelled_by_resolution,successful,16.0,e,1.0,d,resolved,0.5228356897569906,True,0.5790911969660624,16.0,16.0,,,16.0,16.0,16.0,2,5,degree,2,3
66:0,66,1,0,0,0.0,11.0,,13.0,,13.0,,14.0,cancelled_by_resolution,successful,14.0,e,1.0,d,resolved,0.24495529838036836,True,0.5562406634519823,14.0,14.0,,,14.0,14.0,14.0,1,5,degree,2,3
67:0,67,4,0,0,0.0,9.0,21.0,11.0,,,22.0,,successful,closed_unresolved,22.0,d,1.0,d,resolved,0.3417762983141741,True,0.4,22.0,11.0,remedy_supported,22.0,22.0,22.0,22.0,0,5,degree,2,3
68:0,68,3,0,0,0.0,11.0,22.0,13.0,,,23.0,,successful,closed_unresolved,23.0,d,1.0,d,resolved,0.30301706495127906,True,0.4851340351056348,23.0,13.0,remedy_supported,23.0,23.0,23.0,23.0,1,5,degree,2,3
69:0,69,4,0,0,0.0,,22.0,,,,23.0,,successful,unused,23.0,d,1.0,d,resolved,0.5350960569670977,True,0.4,23.0,,remedy_supported,23.0,23.0,23.0,23.0,0,5,degree,2,3
71:0,71,0,0,0,4.0,0.0,37.0,3.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.3704474331412351,True,0.525767725669638,37.0,3.0,no_remedy,,,44.0,44.0,0,5,degree,2,3
72:0,72,4,0,0,0.0,,23.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.47367984750739045,True,0.4,23.0,,no_remedy,,,44.0,44.0,0,5,degree,2,3
73:0,73,0,0,0,0.0,8.0,23.0,10.0,,,24.0,,successful,closed_unresolved,24.0,d,1.0,d,resolved,0.3005024990719804,True,0.525767725669638,24.0,10.0,remedy_supported,24.0,24.0,24.0,24.0,0,5,degree,2,3
74:0,74,0,0,0,0.0,0.0,,3.0,,3.0,,4.0,cancelled_by_resolution,successful,4.0,e,1.0,d+e,resolved,0.8612317133657534,True,0.525767725669638,4.0,4.0,,,4.0,4.0,4.0,0,5,degree,2,3
75:0,75,3,0,0,0.0,15.0,,17.0,,17.0,,18.0,cancelled_by_resolution,successful,18.0,e,1.0,d,resolved,0.7841178583474071,True,0.4851340351056348,18.0,18.0,,,18.0,18.0,18.0,1,5,degree,2,3
76:0,76,1,0,0,0.0,6.0,24.0,8.0,,,25.0,,successful,closed_unresolved,25.0,d,1.0,d,resolved,0.6790703305491947,True,0.5562406634519823,25.0,8.0,remedy_supported,25.0,25.0,25.0,25.0,1,5,degree,2,3
77:0,77,2,0,0,0.0,7.0,24.0,9.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.36021212574993355,True,0.5790911969660624,24.0,9.0,no_remedy,,,44.0,44.0,2,5,degree,2,3
78:0,78,3,0,0,4.0,0.0,37.0,2.0,,2.0,38.0,3.0,successful,closed_unresolved,38.0,d,1.0,e,resolved,0.40824797232386967,True,0.4851340351056348,38.0,3.0,remedy_supported,38.0,38.0,38.0,38.0,1,5,degree,2,3
80:0,80,5,0,0,0.0,13.0,,15.0,,15.0,,16.0,cancelled_by_resolution,successful,16.0,e,1.0,d,resolved,0.5986096896716449,True,0.4537663788066825,16.0,16.0,,,16.0,16.0,16.0,2,5,degree,2,3
82:0,82,4,0,0,0.0,11.0,25.0,13.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.44129449016651173,True,0.4,25.0,13.0,no_remedy,,,44.0,44.0,0,5,degree,2,3
87:0,87,0,0,0,0.0,6.0,25.0,8.0,,8.0,,9.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.29627705764902956,True,0.525767725669638,25.0,9.0,no_remedy,,,44.0,44.0,0,5,degree,2,3
88:0,88,4,0,0,5.0,0.0,39.0,3.0,,3.0,,4.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.32879722191313066,True,0.4,39.0,4.0,no_remedy,,,44.0,44.0,0,5,degree,2,3
89:0,89,0,0,0,0.0,13.0,26.0,15.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.39705088478231,True,0.525767725669638,26.0,15.0,no_remedy,,,44.0,44.0,0,5,degree,2,3
90:0,90,1,0,0,0.0,,26.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.24254543753124694,True,0.5562406634519823,26.0,,no_remedy,,,44.0,44.0,1,5,degree,2,3
91:0,91,2,0,0,0.0,11.0,27.0,13.0,,,28.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6109493516499223,True,0.5790911969660624,28.0,13.0,remedy_supported,28.0,,44.0,44.0,2,5,degree,2,3
93:0,93,2,0,0,0.0,8.0,27.0,10.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.9353403946043548,True,0.5790911969660624,27.0,10.0,no_remedy,,,44.0,44.0,2,5,degree,2,3
94:0,94,1,0,0,0.0,,28.0,,,,29.0,,successful,unused,29.0,d,1.0,d,resolved,0.5194029621960443,True,0.5562406634519823,29.0,,remedy_supported,29.0,29.0,29.0,29.0,1,5,degree,2,3
95:0,95,1,0,0,0.0,13.0,28.0,15.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7209410509607206,True,0.5562406634519823,28.0,15.0,no_remedy,,,44.0,44.0,1,5,degree,2,3
96:0,96,4,0,0,0.0,7.0,29.0,9.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.46882605551221057,True,0.4,29.0,9.0,no_remedy,,,44.0,44.0,0,5,degree,2,3
97:0,97,1,0,0,0.0,0.0,,2.0,,2.0,,3.0,cancelled_by_resolution,successful,3.0,e,1.0,d+e,resolved,0.6773604516178238,True,0.5562406634519823,3.0,3.0,,,3.0,3.0,3.0,1,5,degree,2,3
98:0,98,1,0,0,0.0,18.0,29.0,20.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.45221883462988743,True,0.5562406634519823,29.0,20.0,no_remedy,,,44.0,44.0,1,5,degree,2,3
99:0,99,2,0,0,0.0,7.0,,9.0,,9.0,,10.0,cancelled_by_resolution,successful,10.0,e,1.0,d,resolved,0.6685896637951014,True,0.5790911969660624,10.0,10.0,,,10.0,10.0,10.0,2,5,degree,2,3
100:0,100,4,0,0,0.0,19.0,30.0,21.0,,21.0,,22.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4444054970230402,True,0.4,30.0,22.0,no_remedy,,,44.0,44.0,0,5,degree,2,3
101:0,101,0,0,0,0.0,21.0,30.0,23.0,,,31.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3160387101457919,True,0.525767725669638,31.0,23.0,remedy_supported,31.0,,44.0,44.0,0,5,degree,2,3
102:0,102,1,0,0,0.0,12.0,31.0,14.0,,,32.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.994758382261457,True,0.5562406634519823,32.0,14.0,remedy_supported,32.0,,44.0,44.0,1,5,degree,2,3
105:0,105,2,0,0,0.0,11.0,31.0,13.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8611438848662669,True,0.5790911969660624,31.0,13.0,no_remedy,,,44.0,44.0,2,5,degree,2,3
106:0,106,4,0,0,0.0,0.0,32.0,3.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.43646789575604983,True,0.4,32.0,3.0,no_remedy,,,44.0,44.0,0,5,degree,2,3
107:0,107,1,0,0,0.0,0.0,32.0,2.0,,,33.0,,successful,closed_unresolved,33.0,d,1.0,d+e,resolved,0.5562821878296271,True,0.5562406634519823,33.0,2.0,remedy_supported,33.0,33.0,33.0,33.0,1,5,degree,2,3
109:0,109,5,0,0,4.0,0.0,38.0,2.0,,2.0,39.0,3.0,successful,closed_unresolved,39.0,d,1.0,e,resolved,0.7647117422918135,True,0.4537663788066825,39.0,3.0,remedy_supported,39.0,39.0,39.0,39.0,2,5,degree,2,3
111:0,111,3,0,0,0.0,8.0,33.0,10.0,,10.0,,11.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8778095866030811,True,0.4851340351056348,33.0,11.0,no_remedy,,,44.0,44.0,1,5,degree,2,3
112:0,112,3,0,0,0.0,,33.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2761155792476864,True,0.4851340351056348,33.0,,no_remedy,,,44.0,44.0,1,5,degree,2,3
115:0,115,2,0,0,0.0,0.0,34.0,3.0,,,35.0,,successful,closed_unresolved,35.0,d,1.0,d+e,resolved,0.6378855946892175,True,0.5790911969660624,35.0,3.0,remedy_supported,35.0,35.0,35.0,35.0,2,5,degree,2,3
116:0,116,5,0,0,4.0,0.0,38.0,3.0,,,39.0,,successful,closed_unresolved,39.0,d,1.0,e,resolved,0.2010752381667854,True,0.4537663788066825,39.0,3.0,remedy_supported,39.0,39.0,39.0,39.0,2,5,degree,2,3
117:0,117,0,0,0,0.0,0.0,34.0,4.0,,,35.0,,successful,closed_unresolved,35.0,d,1.0,d+e,resolved,0.2667936720432968,True,0.525767725669638,35.0,4.0,remedy_supported,35.0,35.0,35.0,35.0,0,5,degree,2,3
119:0,119,4,0,0,0.0,6.0,35.0,8.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6120892001142826,True,0.4,35.0,8.0,no_remedy,,,44.0,44.0,0,5,degree,2,3
1:0,1,3,0,0,0.0,4.0,2.0,6.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7489018655999855,True,0.4851340351056348,2.0,6.0,no_remedy,,,44.0,44.0,0,5,degree,2,1
2:0,2,4,0,0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.6832370797494183,True,0.4,3.0,,remedy_supported,3.0,3.0,3.0,3.0,0,5,degree,2,1
3:0,3,1,0,0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.3695645062568928,True,0.5562406634519823,4.0,,remedy_supported,4.0,4.0,4.0,4.0,0,5,degree,2,1
4:0,4,0,0,0,0.0,11.0,3.0,13.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.43573829264932107,True,0.525767725669638,3.0,13.0,no_remedy,,,44.0,44.0,0,5,degree,2,1
5:0,5,5,0,0,0.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3441808699918789,True,0.4537663788066825,4.0,,no_remedy,,,44.0,44.0,0,5,degree,2,1
7:0,7,0,0,0,0.0,5.0,4.0,7.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3736852208269995,True,0.525767725669638,4.0,7.0,no_remedy,,,44.0,44.0,0,5,degree,2,1
8:0,8,4,0,0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.285120733198635,True,0.4,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,5,degree,2,1
9:0,9,0,0,0,0.0,6.0,5.0,8.0,,8.0,,9.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5343500346015908,True,0.525767725669638,5.0,9.0,no_remedy,,,44.0,44.0,0,5,degree,2,1
11:0,11,5,0,0,0.0,,6.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8567216920846885,True,0.4537663788066825,6.0,,no_remedy,,,44.0,44.0,0,5,degree,2,1
13:0,13,0,0,0,0.0,7.0,6.0,9.0,,9.0,,10.0,closed_unresolved,successful,10.0,e,1.0,d,resolved,0.8216216023570968,True,0.525767725669638,6.0,10.0,no_remedy,,10.0,10.0,10.0,0,5,degree,2,1
14:0,14,3,0,0,3.0,0.0,36.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.7270369304114379,True,0.4851340351056348,36.0,2.0,no_remedy,,,44.0,44.0,0,5,degree,2,1
15:0,15,3,0,0,0.0,,7.0,,,,8.0,,successful,unused,8.0,d,1.0,d,resolved,0.5411130239168502,True,0.4851340351056348,8.0,,remedy_supported,8.0,8.0,8.0,8.0,0,5,degree,2,1
16:0,16,2,0,0,0.0,11.0,7.0,13.0,,13.0,8.0,14.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6776980831498018,True,0.5790911969660624,8.0,14.0,remedy_supported,8.0,,44.0,44.0,0,5,degree,2,1
18:0,18,4,0,0,0.0,9.0,8.0,11.0,,11.0,,12.0,closed_unresolved,successful,12.0,e,1.0,d,resolved,0.7882941976609654,True,0.4,8.0,12.0,no_remedy,,12.0,12.0,12.0,0,5,degree,2,1
19:0,19,0,0,0,0.0,0.0,8.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.3864383491232656,True,0.525767725669638,8.0,2.0,no_remedy,,,44.0,44.0,0,5,degree,2,1
21:0,21,4,0,0,0.0,,9.0,,,,10.0,,successful,unused,10.0,d,1.0,d,resolved,0.5894477903871187,True,0.4,10.0,,remedy_supported,10.0,10.0,10.0,10.0,0,5,degree,2,1
24:0,24,5,0,0,0.0,10.0,9.0,12.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5306727708572114,True,0.4537663788066825,9.0,12.0,no_remedy,,,44.0,44.0,0,5,degree,2,1
25:0,25,0,0,0,0.0,,10.0,,,,11.0,,successful,unused,11.0,d,1.0,d,resolved,0.44480073301620804,True,0.525767725669638,11.0,,remedy_supported,11.0,11.0,11.0,11.0,0,5,degree,2,1
26:0,26,5,0,0,0.0,9.0,10.0,11.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.350833838674629,True,0.4537663788066825,10.0,11.0,no_remedy,,,44.0,44.0,0,5,degree,2,1
27:0,27,5,0,0,0.0,6.0,11.0,8.0,,8.0,,9.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6681372000593668,True,0.4537663788066825,11.0,9.0,no_remedy,,,44.0,44.0,0,5,degree,2,1
31:0,31,5,0,0,0.0,6.0,11.0,8.0,,8.0,12.0,9.0,successful,closed_unresolved,12.0,d,1.0,d,resolved,0.7164428806505749,True,0.4537663788066825,12.0,9.0,remedy_supported,12.0,12.0,12.0,12.0,0,5,degree,2,1
32:0,32,1,0,0,0.0,,12.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6430116179493464,True,0.5562406634519823,12.0,,no_remedy,,,44.0,44.0,0,5,degree,2,1
33:0,33,0,0,0,0.0,0.0,12.0,2.0,,,13.0,,successful,closed_unresolved,13.0,d,1.0,d+e,resolved,0.4821857400362687,True,0.525767725669638,13.0,2.0,remedy_supported,13.0,13.0,13.0,13.0,0,5,degree,2,1
34:0,34,3,0,0,0.0,11.0,13.0,13.0,,13.0,14.0,14.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7675305416698699,True,0.4851340351056348,14.0,14.0,remedy_supported,14.0,,44.0,44.0,0,5,degree,2,1
35:0,35,5,0,0,0.0,0.0,13.0,2.0,,2.0,14.0,3.0,successful,closed_unresolved,14.0,d,1.0,d+e,resolved,0.6662579183625661,True,0.4537663788066825,14.0,3.0,remedy_supported,14.0,14.0,14.0,14.0,0,5,degree,2,1
36:0,36,0,0,0,0.0,12.0,14.0,14.0,,14.0,,15.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.43411807107420675,True,0.525767725669638,14.0,15.0,no_remedy,,,44.0,44.0,0,5,degree,2,1
38:0,38,2,0,0,0.0,,14.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6257780034516635,True,0.5790911969660624,14.0,,no_remedy,,,44.0,44.0,0,5,degree,2,1
39:0,39,4,0,0,3.0,0.0,37.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.8477216040337494,True,0.4,37.0,2.0,no_remedy,,,44.0,44.0,0,5,degree,2,1
43:0,43,1,0,0,0.0,5.0,15.0,7.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4050784417401733,True,0.5562406634519823,15.0,7.0,no_remedy,,,44.0,44.0,0,5,degree,2,1
44:0,44,5,0,0,0.0,5.0,15.0,7.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5306130128030795,True,0.4537663788066825,15.0,7.0,no_remedy,,,44.0,44.0,0,5,degree,2,1
45:0,45,1,0,0,0.0,17.0,16.0,19.0,,19.0,,20.0,closed_unresolved,successful,20.0,e,1.0,d,resolved,0.6588212180977153,True,0.5562406634519823,16.0,20.0,no_remedy,,20.0,20.0,20.0,0,5,degree,2,1
47:0,47,2,0,0,0.0,0.0,,2.0,,2.0,,3.0,cancelled_by_resolution,successful,3.0,e,1.0,d+e,resolved,0.4157035594293523,True,0.5790911969660624,3.0,3.0,,,3.0,3.0,3.0,0,5,degree,2,1
49:0,49,2,0,0,0.0,,16.0,,,,17.0,,successful,unused,17.0,d,1.0,d,resolved,0.8704041322861245,True,0.5790911969660624,17.0,,remedy_supported,17.0,17.0,17.0,17.0,0,5,degree,2,1
50:0,50,3,0,0,0.0,,17.0,,,,18.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.65723427641037,True,0.4851340351056348,18.0,,remedy_supported,18.0,,44.0,44.0,0,5,degree,2,1
51:0,51,0,0,0,0.0,7.0,,9.0,,9.0,,10.0,cancelled_by_resolution,successful,10.0,e,1.0,d,resolved,0.7409482685284021,True,0.525767725669638,10.0,10.0,,,10.0,10.0,10.0,0,5,degree,2,1
52:0,52,3,0,0,0.0,,17.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7716056647716916,True,0.4851340351056348,17.0,,no_remedy,,,44.0,44.0,0,5,degree,2,1
53:0,53,1,0,0,0.0,10.0,18.0,12.0,,12.0,19.0,13.0,successful,closed_unresolved,19.0,d,1.0,d,resolved,0.6139536727775063,True,0.5562406634519823,19.0,13.0,remedy_supported,19.0,19.0,19.0,19.0,0,5,degree,2,1
54:0,54,5,0,0,0.0,,18.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6702299107818999,True,0.4537663788066825,18.0,,no_remedy,,,44.0,44.0,0,5,degree,2,1
58:0,58,4,0,0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.36328691907288446,True,0.4,,3.0,,,3.0,3.0,3.0,0,5,degree,2,1
59:0,59,3,0,0,0.0,9.0,19.0,11.0,,11.0,,12.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5092412202528882,True,0.4851340351056348,19.0,12.0,no_remedy,,,44.0,44.0,0,5,degree,2,1
60:0,60,4,0,0,0.0,11.0,19.0,13.0,,13.0,,14.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.47639563837230403,True,0.4,19.0,14.0,no_remedy,,,44.0,44.0,0,5,degree,2,1
61:0,61,5,0,0,3.0,0.0,37.0,2.0,,,38.0,,successful,closed_unresolved,38.0,d,1.0,e,resolved,0.409507322708686,True,0.4537663788066825,38.0,2.0,remedy_supported,38.0,38.0,38.0,38.0,0,5,degree,2,1
62:0,62,5,0,0,0.0,12.0,20.0,14.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.23126094110067888,True,0.4537663788066825,20.0,14.0,no_remedy,,,44.0,44.0,0,5,degree,2,1
63:0,63,5,0,0,0.0,6.0,20.0,8.0,,,21.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5513124687737446,True,0.4537663788066825,21.0,8.0,remedy_supported,21.0,,44.0,44.0,0,5,degree,2,1
