cohort,onset,followup,population,cases,domestic_users,customer_users,first_d,first_e,first_both,no_submission,domestic_use,customer_use,both_use,domestic_only,customer_only,d_to_e,e_to_d,resolved,unresolved,customer_minus_domestic,scenario,seed
0,0,24,all,24,20,11,0.75,0.25,0.0,0.0,0.8333333333333334,0.4583333333333333,0.2916666666666667,0.5416666666666666,0.16666666666666666,0.20833333333333334,0.08333333333333333,0.3333333333333333,0.6666666666666666,-0.37500000000000006,spacing_12,1
0,0,24,both_reachable,18,14,11,0.6666666666666666,0.3333333333333333,0.0,0.0,0.7777777777777778,0.6111111111111112,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.3333333333333333,0.6666666666666666,-0.16666666666666663,spacing_12,1
1,12,24,all,18,15,10,0.5,0.5,0.0,0.0,0.8333333333333334,0.5555555555555556,0.3888888888888889,0.4444444444444444,0.16666666666666666,0.05555555555555555,0.3333333333333333,0.6111111111111112,0.3888888888888889,-0.2777777777777778,spacing_12,1
1,12,24,both_reachable,14,11,10,0.35714285714285715,0.6428571428571429,0.0,0.0,0.7857142857142857,0.7142857142857143,0.5,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.42857142857142855,0.7857142857142857,0.21428571428571427,-0.0714285714285714,spacing_12,1
2,24,24,all,20,17,7,0.7,0.25,0.0,0.05,0.85,0.35,0.25,0.6,0.1,0.1,0.15,0.4,0.6,-0.5,spacing_12,1
2,24,24,both_reachable,13,11,7,0.6153846153846154,0.38461538461538464,0.0,0.0,0.8461538461538461,0.5384615384615384,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.6153846153846154,-0.3076923076923077,spacing_12,1
3,36,24,all,18,13,10,0.4444444444444444,0.5,0.0,0.05555555555555555,0.7222222222222222,0.5555555555555556,0.3333333333333333,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.2777777777777778,0.5555555555555556,0.4444444444444444,-0.16666666666666663,spacing_12,1
3,36,24,both_reachable,14,9,10,0.2857142857142857,0.6428571428571429,0.0,0.07142857142857142,0.6428571428571429,0.7142857142857143,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.35714285714285715,0.5714285714285714,0.42857142857142855,0.0714285714285714,spacing_12,1
4,48,24,all,14,12,9,0.42857142857142855,0.5,0.0,0.07142857142857142,0.8571428571428571,0.6428571428571429,0.5714285714285714,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5714285714285714,-0.2142857142857142,spacing_12,1
4,48,24,both_reachable,11,10,9,0.36363636363636365,0.6363636363636364,0.0,0.0,0.9090909090909091,0.8181818181818182,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.5454545454545454,0.45454545454545453,0.5454545454545454,-0.09090909090909083,spacing_12,1
5,60,24,all,17,12,11,0.5294117647058824,0.29411764705882354,0.0,0.17647058823529413,0.7058823529411765,0.6470588235294118,0.5294117647058824,0.17647058823529413,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.7058823529411765,-0.05882352941176472,spacing_12,1
5,60,24,both_reachable,14,11,11,0.5714285714285714,0.35714285714285715,0.0,0.07142857142857142,0.7857142857142857,0.7857142857142857,0.6428571428571429,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.6428571428571429,0.0,spacing_12,1
6,72,24,all,17,11,9,0.5882352941176471,0.4117647058823529,0.0,0.0,0.6470588235294118,0.5294117647058824,0.17647058823529413,0.47058823529411764,0.35294117647058826,0.11764705882352941,0.058823529411764705,0.4117647058823529,0.5882352941176471,-0.11764705882352944,spacing_12,1
6,72,24,both_reachable,13,7,9,0.46153846153846156,0.5384615384615384,0.0,0.0,0.5384615384615384,0.6923076923076923,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.46153846153846156,0.5384615384615384,0.15384615384615385,spacing_12,1
7,84,24,all,18,12,12,0.4444444444444444,0.5,0.0,0.05555555555555555,0.6666666666666666,0.6666666666666666,0.3888888888888889,0.2777777777777778,0.2777777777777778,0.16666666666666666,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.0,spacing_12,1
7,84,24,both_reachable,14,8,12,0.2857142857142857,0.6428571428571429,0.0,0.07142857142857142,0.5714285714285714,0.8571428571428571,0.5,0.07142857142857142,0.35714285714285715,0.21428571428571427,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.2857142857142857,spacing_12,1
0,0,24,all,24,21,11,0.75,0.25,0.0,0.0,0.875,0.4583333333333333,0.3333333333333333,0.5416666666666666,0.125,0.20833333333333334,0.125,0.3333333333333333,0.6666666666666666,-0.4166666666666667,memory_6,1
0,0,24,both_reachable,18,15,11,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8333333333333334,0.6111111111111112,0.4444444444444444,0.3888888888888889,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.3333333333333333,0.6666666666666666,-0.2222222222222222,memory_6,1
1,6,24,all,18,16,11,0.5555555555555556,0.4444444444444444,0.0,0.0,0.8888888888888888,0.6111111111111112,0.5,0.3888888888888889,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.3888888888888889,0.6111111111111112,-0.2777777777777777,memory_6,1
1,6,24,both_reachable,14,12,11,0.42857142857142855,0.5714285714285714,0.0,0.0,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.6428571428571429,-0.0714285714285714,memory_6,1
2,12,24,all,20,18,9,0.75,0.15,0.0,0.1,0.9,0.45,0.45,0.45,0.0,0.3,0.15,0.4,0.6,-0.45,memory_6,1
2,12,24,both_reachable,13,12,9,0.6923076923076923,0.23076923076923078,0.0,0.07692307692307693,0.9230769230769231,0.6923076923076923,0.6923076923076923,0.23076923076923078,0.0,0.46153846153846156,0.23076923076923078,0.38461538461538464,0.6153846153846154,-0.23076923076923084,memory_6,1
3,18,24,all,18,14,13,0.5,0.5,0.0,0.0,0.7777777777777778,0.7222222222222222,0.5,0.2777777777777778,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.4444444444444444,0.5555555555555556,-0.05555555555555558,memory_6,1
3,18,24,both_reachable,14,10,13,0.35714285714285715,0.6428571428571429,0.0,0.0,0.7142857142857143,0.9285714285714286,0.6428571428571429,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.5,0.5,0.2142857142857143,memory_6,1
4,24,24,all,14,12,10,0.35714285714285715,0.5714285714285714,0.07142857142857142,0.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.5714285714285714,0.42857142857142855,-0.1428571428571428,memory_6,1
4,24,24,both_reachable,11,9,10,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.0,0.8181818181818182,0.9090909090909091,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.09090909090909083,memory_6,1
5,30,24,all,17,14,9,0.5882352941176471,0.35294117647058826,0.0,0.058823529411764705,0.8235294117647058,0.5294117647058824,0.4117647058823529,0.4117647058823529,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.47058823529411764,0.5294117647058824,-0.2941176470588235,memory_6,1
5,30,24,both_reachable,14,12,9,0.5714285714285714,0.42857142857142855,0.0,0.0,0.8571428571428571,0.6428571428571429,0.5,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.5,0.5,-0.2142857142857142,memory_6,1
6,36,24,all,17,16,10,0.47058823529411764,0.5294117647058824,0.0,0.0,0.9411764705882353,0.5882352941176471,0.5294117647058824,0.4117647058823529,0.058823529411764705,0.058823529411764705,0.47058823529411764,0.47058823529411764,0.5294117647058824,-0.3529411764705882,memory_6,1
6,36,24,both_reachable,13,12,10,0.3076923076923077,0.6923076923076923,0.0,0.0,0.9230769230769231,0.7692307692307693,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.6153846153846154,0.46153846153846156,0.5384615384615384,-0.15384615384615385,memory_6,1
7,42,24,all,18,15,11,0.5,0.3888888888888889,0.05555555555555555,0.05555555555555555,0.8333333333333334,0.6111111111111112,0.5,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.4444444444444444,0.5555555555555556,-0.2222222222222222,memory_6,1
7,42,24,both_reachable,14,11,11,0.35714285714285715,0.5,0.07142857142857142,0.07142857142857142,0.7857142857142857,0.7857142857142857,0.6428571428571429,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.35714285714285715,0.35714285714285715,0.6428571428571429,0.0,memory_6,1
0,0,24,all,24,21,12,0.75,0.25,0.0,0.0,0.875,0.5,0.375,0.5,0.125,0.25,0.125,0.375,0.625,-0.375,memory_36,1
0,0,24,both_reachable,18,15,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8333333333333334,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3888888888888889,0.6111111111111112,-0.16666666666666674,memory_36,1
1,6,24,all,18,13,10,0.5,0.5,0.0,0.0,0.7222222222222222,0.5555555555555556,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.05555555555555555,0.2222222222222222,0.3888888888888889,0.6111111111111112,-0.16666666666666663,memory_36,1
1,6,24,both_reachable,14,9,10,0.35714285714285715,0.6428571428571429,0.0,0.0,0.6428571428571429,0.7142857142857143,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.6428571428571429,0.0714285714285714,memory_36,1
2,12,24,all,20,15,9,0.6,0.2,0.0,0.2,0.75,0.45,0.4,0.35,0.05,0.25,0.15,0.25,0.75,-0.3,memory_36,1
2,12,24,both_reachable,13,10,9,0.5384615384615384,0.3076923076923077,0.0,0.15384615384615385,0.7692307692307693,0.6923076923076923,0.6153846153846154,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.8461538461538461,-0.07692307692307698,memory_36,1
3,18,24,all,18,10,10,0.5,0.3888888888888889,0.0,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.05555555555555555,0.4444444444444444,0.5555555555555556,0.0,memory_36,1
3,18,24,both_reachable,14,7,10,0.42857142857142855,0.5,0.0,0.07142857142857142,0.5,0.7142857142857143,0.2857142857142857,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.5,0.5,0.2142857142857143,memory_36,1
4,24,24,all,14,10,9,0.5,0.2857142857142857,0.0,0.21428571428571427,0.7142857142857143,0.6428571428571429,0.5714285714285714,0.14285714285714285,0.07142857142857142,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.5714285714285714,-0.0714285714285714,memory_36,1
4,24,24,both_reachable,11,9,9,0.5454545454545454,0.36363636363636365,0.0,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.0,memory_36,1
5,30,24,all,17,14,11,0.5294117647058824,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.8235294117647058,0.6470588235294118,0.5882352941176471,0.23529411764705882,0.058823529411764705,0.29411764705882354,0.23529411764705882,0.4117647058823529,0.5882352941176471,-0.17647058823529405,memory_36,1
5,30,24,both_reachable,14,13,11,0.5714285714285714,0.35714285714285715,0.07142857142857142,0.0,0.9285714285714286,0.7857142857142857,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.2857142857142857,0.42857142857142855,0.5714285714285714,-0.1428571428571429,memory_36,1
6,36,24,all,17,14,7,0.5882352941176471,0.4117647058823529,0.0,0.0,0.8235294117647058,0.4117647058823529,0.23529411764705882,0.5882352941176471,0.17647058823529413,0.0,0.23529411764705882,0.29411764705882354,0.7058823529411765,-0.4117647058823529,memory_36,1
6,36,24,both_reachable,13,10,7,0.46153846153846156,0.5384615384615384,0.0,0.0,0.7692307692307693,0.5384615384615384,0.3076923076923077,0.46153846153846156,0.23076923076923078,0.0,0.3076923076923077,0.23076923076923078,0.7692307692307693,-0.23076923076923084,memory_36,1
7,42,24,all,18,12,11,0.5,0.3888888888888889,0.0,0.1111111111111111,0.6666666666666666,0.6111111111111112,0.3888888888888889,0.2777777777777778,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.3888888888888889,0.6111111111111112,-0.05555555555555547,memory_36,1
7,42,24,both_reachable,14,8,11,0.35714285714285715,0.5,0.0,0.14285714285714285,0.5714285714285714,0.7857142857142857,0.5,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.7142857142857143,0.2142857142857143,memory_36,1
0,0,24,all,24,22,15,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.625,0.5416666666666666,0.375,0.08333333333333333,0.20833333333333334,0.25,0.75,0.25,-0.29166666666666663,symmetric_random,1
0,0,24,both_reachable,24,22,15,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.625,0.5416666666666666,0.375,0.08333333333333333,0.20833333333333334,0.25,0.75,0.25,-0.29166666666666663,symmetric_random,1
1,6,24,all,18,14,15,0.5,0.5,0.0,0.0,0.7777777777777778,0.8333333333333334,0.6111111111111112,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.5,0.5,0.05555555555555558,symmetric_random,1
1,6,24,both_reachable,18,14,15,0.5,0.5,0.0,0.0,0.7777777777777778,0.8333333333333334,0.6111111111111112,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.5,0.5,0.05555555555555558,symmetric_random,1
2,12,24,all,20,17,15,0.5,0.45,0.05,0.0,0.85,0.75,0.6,0.25,0.15,0.25,0.3,0.5,0.5,-0.09999999999999998,symmetric_random,1
2,12,24,both_reachable,20,17,15,0.5,0.45,0.05,0.0,0.85,0.75,0.6,0.25,0.15,0.25,0.3,0.5,0.5,-0.09999999999999998,symmetric_random,1
3,18,24,all,18,13,16,0.3888888888888889,0.5555555555555556,0.05555555555555555,0.0,0.7222222222222222,0.8888888888888888,0.6111111111111112,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.5555555555555556,0.4444444444444444,0.16666666666666663,symmetric_random,1
3,18,24,both_reachable,18,13,16,0.3888888888888889,0.5555555555555556,0.05555555555555555,0.0,0.7222222222222222,0.8888888888888888,0.6111111111111112,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.5555555555555556,0.4444444444444444,0.16666666666666663,symmetric_random,1
4,24,24,all,14,11,11,0.5,0.35714285714285715,0.14285714285714285,0.0,0.7857142857142857,0.7857142857142857,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.6428571428571429,0.35714285714285715,0.0,symmetric_random,1
4,24,24,both_reachable,14,11,11,0.5,0.35714285714285715,0.14285714285714285,0.0,0.7857142857142857,0.7857142857142857,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.6428571428571429,0.35714285714285715,0.0,symmetric_random,1
5,30,24,all,17,13,14,0.47058823529411764,0.5294117647058824,0.0,0.0,0.7647058823529411,0.8235294117647058,0.5882352941176471,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.29411764705882354,0.47058823529411764,0.5294117647058824,0.05882352941176472,symmetric_random,1
5,30,24,both_reachable,17,13,14,0.47058823529411764,0.5294117647058824,0.0,0.0,0.7647058823529411,0.8235294117647058,0.5882352941176471,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.29411764705882354,0.47058823529411764,0.5294117647058824,0.05882352941176472,symmetric_random,1
6,36,24,all,17,14,14,0.5294117647058824,0.47058823529411764,0.0,0.0,0.8235294117647058,0.8235294117647058,0.6470588235294118,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.35294117647058826,0.6470588235294118,0.0,symmetric_random,1
6,36,24,both_reachable,17,14,14,0.5294117647058824,0.47058823529411764,0.0,0.0,0.8235294117647058,0.8235294117647058,0.6470588235294118,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.35294117647058826,0.6470588235294118,0.0,symmetric_random,1
7,42,24,all,18,13,15,0.3888888888888889,0.5555555555555556,0.05555555555555555,0.0,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.16666666666666666,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.6666666666666666,0.3333333333333333,0.11111111111111116,symmetric_random,1
7,42,24,both_reachable,18,13,15,0.3888888888888889,0.5555555555555556,0.05555555555555555,0.0,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.16666666666666666,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.6666666666666666,0.3333333333333333,0.11111111111111116,symmetric_random,1
0,0,24,all,24,22,15,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.625,0.5416666666666666,0.375,0.08333333333333333,0.20833333333333334,0.25,0.75,0.25,-0.29166666666666663,symmetric_legacy,1
0,0,24,both_reachable,24,22,15,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.625,0.5416666666666666,0.375,0.08333333333333333,0.20833333333333334,0.25,0.75,0.25,-0.29166666666666663,symmetric_legacy,1
1,6,24,all,18,14,15,0.5,0.5,0.0,0.0,0.7777777777777778,0.8333333333333334,0.6111111111111112,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.5,0.5,0.05555555555555558,symmetric_legacy,1
1,6,24,both_reachable,18,14,15,0.5,0.5,0.0,0.0,0.7777777777777778,0.8333333333333334,0.6111111111111112,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.5,0.5,0.05555555555555558,symmetric_legacy,1
2,12,24,all,20,17,15,0.5,0.45,0.05,0.0,0.85,0.75,0.6,0.25,0.15,0.25,0.3,0.5,0.5,-0.09999999999999998,symmetric_legacy,1
2,12,24,both_reachable,20,17,15,0.5,0.45,0.05,0.0,0.85,0.75,0.6,0.25,0.15,0.25,0.3,0.5,0.5,-0.09999999999999998,symmetric_legacy,1
3,18,24,all,18,13,16,0.3888888888888889,0.5555555555555556,0.05555555555555555,0.0,0.7222222222222222,0.8888888888888888,0.6111111111111112,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.5555555555555556,0.4444444444444444,0.16666666666666663,symmetric_legacy,1
3,18,24,both_reachable,18,13,16,0.3888888888888889,0.5555555555555556,0.05555555555555555,0.0,0.7222222222222222,0.8888888888888888,0.6111111111111112,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.5555555555555556,0.4444444444444444,0.16666666666666663,symmetric_legacy,1
